cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPALOGPS,logPChemAxon,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
LPOS-0193,SM(d18:2/22:0),1,[M+H]+,primary,LPOS-0193.1,na,438.36,7.306,785.6531017,785.6413169,785.6648865,423.36,453.36,784.6458252,C45H89N2O6P,785.653437,0.426880079,na,PLPOS-02969,18_2,22_0,na,na,na,Sphingolipids,Phosphosphingolipids,Sphingomyelins,na,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],na,na,na,na,na,na,na,64583,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0194,SM(d18:2/23:0),1,[M+H]+,primary,LPOS-0194.1,na,458.28,7.638,799.6687517,799.6567567,799.6807468,443.28,473.28,798.6614753,C46H91N2O6P,799.6689824,0.288476405,na,PLPOS-03139,18_2,23_0,na,na,na,Sphingolipids,Phosphosphingolipids,Sphingomyelins,na,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],na,na,na,na,na,na,na,64583,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0195,SM(d18:2/24:0),1,[M+H]+,primary,LPOS-0195.1,na,477.54,7.959,813.6844018,813.6721965,813.6966071,462.54,492.54,812.6771253,C47H93N2O6P,813.6848705,0.57607605,na,PLPOS-03336,18_2,24_0,na,na,na,Sphingolipids,Phosphosphingolipids,Sphingomyelins,na,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],na,na,na,na,na,na,na,64583,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0196,SM(d18:2/24:1),1,[M+H]+,primary,LPOS-0196.1,na,437.16,7.286,811.6687517,811.6565767,811.6809268,422.16,452.16,810.6614753,C47H91N2O6P,811.6693205,0.700696444,na,PLPOS-02948,18_2,24_1,na,na,na,Sphingolipids,Phosphosphingolipids,Sphingomyelins,na,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],na,na,na,na,na,na,na,64583,na,na,4A,2,1,X,,,,,,,Plasma,SC/PAV,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0197,SM(d19:1/16:0),1,[M+H]+,primary,LPOS-0197.1,na,356.82,5.947,717.5905014,717.5797376,717.6012653,341.82,371.82,716.583225,C40H81N2O6P,717.5901816,0.445629408,na,PLPOS-01558,19_1,16_0,5.3,7.42,1.2616,Sphingolipids,Phosphosphingolipids,Sphingomyelins,HMDB0240622,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],LMSP03010045,na,na,113381516,52931151,"(2-{[(2S,3R,4E)-2-hexadecanamido-3-hydroxynonadec-4-en-1-yl phosphono]oxy}ethyl)trimethylazanium",917104-78-0,64583,"InChI=1S/C40H81N2O6P/c1-6-8-10-12-14-16-18-20-22-23-25-27-29-31-33-39(43)38(37-48-49(45,46)47-36-35-42(3,4)5)41-40(44)34-32-30-28-26-24-21-19-17-15-13-11-9-7-2/h31,33,38-39,43H,6-30,32,34-37H2,1-5H3,(H-,41,44,45,46)/b33-31+/t38-,39+/m0/s1",LHFJEPSCFVKEET-JXGHDCMNSA-N,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0198,SM(d35:1); SM(d17:1/18:0) | SM(d18:1/17:0),1,[M+H]+,primary,LPOS-0198.1,na,364.32,6.072,717.5905014,717.5797376,717.6012653,349.32,379.32,716.583225,C40H81N2O6P,717.5906115,0.153458285,na,PLPOS-01709,na,na,na,na,na,Sphingolipids,Phosphosphingolipids,Sphingomyelins,na,Sphingolipids [SP],Phosphosphingolipids [SP03],Ceramide phosphocholines (sphingomyelins) [SP0301],na,na,na,na,na,na,na,64583,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0199,Sphingosine-1-phosphate,1,[M+H]+,primary,LPOS-0199.1,na,91.14,1.519,380.2560364,380.2503326,380.2617402,76.14,106.14,379.24876,C18H38NO5P,380.2562113,0.459853165,na,PLPOS-00249,na,na,3.73,3.43,0.3569,Sphingolipids,Phosphosphingolipids,Phosphosphingolipids,HMDB0000277,Sphingolipids [SP],Sphingoid bases [SP01],Sphingoid base 1-phosphates [SP0105],LMSP01050001,na,C06124,4446673,5283560,"{[(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl]oxy}phosphonic acid",26993-30-6,37550,"InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1",DUYSYHSSBDVJSM-KRWOKUGFSA-N,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0200,TG(44:0),1,[M+NH4]+,primary,LPOS-0200.1,na,610.38,10.173,768.7075662,768.6960355,768.7190968,595.38,625.38,750.6737406,C47H90O6,768.7061119,1.891881234,na,PLPOS-04279,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0201,TG(44:1),1,[M+NH4]+,primary,LPOS-0201.1,na,591.96,9.866,766.6919161,766.6804157,766.7034165,576.96,606.96,748.6580905,C47H88O6,766.6908203,1.429242936,na,PLPOS-03944,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0202,TG(44:2),1,[M+NH4]+,primary,LPOS-0202.1,na,572.34,9.539,764.676266,764.6647959,764.6877362,557.34,587.34,746.6424405,C47H86O6,764.6748763,1.81746428,na,PLPOS-03805,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0203,TG(46:0),1,[M+NH4]+,primary,LPOS-0203.1,na,629.76,10.496,796.7388663,796.7269152,796.7508174,614.76,644.76,778.7050407,C49H94O6,796.7365122,2.954704923,na,PLPOS-04697,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0204,TG(46:1),1,[M+NH4]+,primary,LPOS-0204.1,na,612.72,10.212,794.7232162,794.7112954,794.7351371,597.72,627.72,776.6893907,C49H92O6,794.7226715,0.685467738,na,PLPOS-04336,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0205,TG(46:2),1,[M+NH4]+,primary,LPOS-0205.1,na,594.42,9.907,792.7075662,792.6956755,792.7194568,579.42,609.42,774.6737406,C49H90O6,792.7068471,0.907119446,na,PLPOS-03980,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0206,TG(48:0),1,[M+NH4]+,primary,LPOS-0206.1,na,647.88,10.798,824.7701664,824.7577949,824.782538,632.88,662.88,806.7363409,C51H98O6,824.7689034,1.531328254,na,PLPOS-05001,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0207,TG(48:1),1,[M+NH4]+,primary,LPOS-0207.1,na,631.8,10.53,822.7545163,822.742175,822.7668577,616.8,646.8,804.7206908,C51H96O6,822.7542561,0.316296832,na,PLPOS-04743,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0208,TG(48:2),1,[M+NH4]+,primary,LPOS-0208.1,na,615,10.25,820.7388663,820.7265552,820.7511774,600,630,802.7050407,C51H94O6,820.7384314,0.52990637,na,PLPOS-04376,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0209,TG(48:3),1,[M+NH4]+,primary,LPOS-0209.1,na,597.3,9.955,818.7232162,818.7109354,818.7354971,582.3,612.3,800.6893907,C51H92O6,818.7225334,0.834049482,na,PLPOS-04035,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0210,TG(48:4)_1,1,[M+NH4]+,primary,LPOS-0210.1,na,578.76,9.646,816.7075662,816.6953155,816.7198168,563.76,593.76,798.6737406,C51H90O6,816.7060668,1.835875158,na,PLPOS-03837,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0211,TG(48:4)_2,1,[M+NH4]+,primary,LPOS-0211.1,na,584.52,9.742,816.7075662,816.6953155,816.7198168,569.52,599.52,798.6737406,C51H90O6,816.7048003,3.386558826,na,PLPOS-03863,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0212,TG(50:0),1,[M+K]+,primary,LPOS-0212.1,na,664.56,11.076,873.7307991,873.7176931,873.7439051,649.56,679.56,834.767641,C53H102O6,873.7301361,0.758860159,na,PLPOS-05168,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0213,TG(50:1),1,[M+NH4]+,primary,LPOS-0213.1,na,649.44,10.824,850.7858165,850.7730547,850.7985783,634.44,664.44,832.7519909,C53H100O6,850.7852833,0.626665062,na,PLPOS-05038,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0214,TG(50:2),1,[M+NH4]+,primary,LPOS-0214.1,na,633.78,10.563,848.7701664,848.7574349,848.782898,618.78,648.78,830.7363409,C53H98O6,848.7697726,0.463960588,na,PLPOS-04785,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0215,TG(50:3),1,[M+NH4]+,primary,LPOS-0215.1,na,617.34,10.289,846.7545163,846.741815,846.7672177,602.34,632.34,828.7206908,C53H96O6,846.7540995,0.492283418,na,PLPOS-04429,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0216,TG(50:4),1,[M+NH4]+,primary,LPOS-0216.1,na,600,10,844.7388663,844.7261952,844.7515374,585,615,826.7050407,C53H94O6,844.7383862,0.568353819,na,PLPOS-04073,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0217,TG(52:1),1,[M+NH4]+,primary,LPOS-0217.1,na,666,11.1,878.8171166,878.8039343,878.8302989,651,681,860.7832911,C55H104O6,878.817147,0.03460552,na,PLPOS-05183,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0218,TG(52:2),1,[M+NH4]+,primary,LPOS-0218.1,na,651.18,10.853,876.8014665,876.7883145,876.8146186,636.18,666.18,858.767641,C55H102O6,876.8021257,0.751778304,na,PLPOS-05069,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/PAV/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0219,TG(52:3),1,[M+NH4]+,primary,LPOS-0219.1,na,635.82,10.597,874.7858165,874.7726947,874.7989383,620.82,650.82,856.7519909,C55H100O6,874.7863023,0.555359662,na,PLPOS-04821,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/PAV/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0220,TG(52:4)_1,1,[M+NH4]+,primary,LPOS-0220.1,na,619.68,10.328,872.7701664,872.7570749,872.783258,604.68,634.68,854.7363409,C55H98O6,872.7698251,0.391085198,na,PLPOS-04450,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0221,TG(52:4)_2,1,[M+NH4]+,primary,LPOS-0221.1,na,624.84,10.414,872.7701664,872.7570749,872.783258,609.84,639.84,854.7363409,C55H98O6,872.7699374,0.262386468,na,PLPOS-04610,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,5,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0222,TG(52:4)_3,1,[M+NH4]+,primary,LPOS-0222.1,na,628.92,10.482,872.7701664,872.7570749,872.783258,613.92,643.92,854.7363409,C55H98O6,872.7693523,0.93284471,na,PLPOS-04676,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,5,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0223,TG(54:1),1,[M+NH4]+,primary,LPOS-0223.1,na,681.36,11.356,906.8484167,906.834814,906.8620195,666.36,696.36,888.8145912,C57H108O6,906.8483214,0.105176353,na,PLPOS-05277,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0224,TG(54:2),1,[M+NH4]+,primary,LPOS-0224.1,na,667.5,11.125,904.8327667,904.8191942,904.8463392,652.5,682.5,886.7989411,C57H106O6,904.8328068,0.044378338,na,PLPOS-05205,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
